,date,open,close,high,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,magtma,gt_ma,lt_ma,ma_up,ma_down,ma_crossup,kdj_up,kdj_down,all,earning,stoploss_point,stoploss,earning_with_stoploss
347, 2014/09/19,5403.501,5440.261,5447.921,5381.981,5421.8,5448.0,5355.2,97.855,113.252,-30.793,True,False,True,False,True,False,False,True,False,0.0,4863.1509,0.0,0.0
348, 2014/09/18,5368.631,5398.321,5401.651,5348.061,5435.8,5446.8,5344.45,101.924,117.101,-30.355,True,False,True,False,True,False,False,True,False,0.0,4831.7679,0.0,0.0
349, 2014/09/17,5347.501,5377.791,5377.791,5292.901,5447.6,5446.1,5335.1,109.904,120.896,-21.983,True,False,True,False,True,False,False,True,False,0.0,4812.7509,0.0,0.0
350, 2014/09/16,5553.331,5339.491,5555.551,5339.181,5468.0,5443.3,5326.6,120.582,123.644,-6.123,True,False,True,True,False,False,True,False,False,0.0,4997.9979,0.0,0.0
351, 2014/09/15,5507.051,5552.701,5563.001,5485.901,5495.0,5438.4,5319.0,136.357,124.409,23.896,True,False,True,True,False,False,True,False,False,0.0,4956.3459,0.0,0.0
352, 2014/09/12,5455.011,5510.351,5511.141,5439.841,5474.2,5403.4,5296.65,132.799,121.422,22.755,True,False,True,True,False,False,True,False,False,0.0,4909.5099,0.0,0.0
353, 2014/09/11,5484.461,5458.441,5541.321,5434.211,5457.8,5365.9,5273.05,130.639,118.578,24.122,True,False,True,True,False,False,True,False,False,0.0,4936.0149,0.0,0.0
354, 2014/09/10,5465.511,5478.801,5486.611,5434.181,5444.6,5339.5,5254.05,131.266,115.562,31.406,True,True,True,True,False,False,True,False,False,0.0,4918.9599,0.0,0.0
355, 2014/09/09,5463.541,5475.101,5484.901,5427.111,5418.6,5306.6,5234.25,128.084,111.637,32.895,True,True,True,True,False,False,True,False,False,0.0,4917.1869,0.0,0.0
356, 2014/09/05,5440.691,5449.021,5456.511,5406.841,5381.8,5281.6,5213.8,122.537,107.525,30.024,True,True,True,True,False,False,True,False,False,0.0,4896.6219,0.0,0.0
357, 2014/09/04,5392.641,5427.901,5430.401,5367.421,5332.6,5262.4,5191.05,116.329,103.772,25.115,True,True,True,True,False,False,True,False,False,0.0,4853.3769,0.0,0.0
358, 2014/09/03,5370.611,5391.291,5404.451,5356.291,5274.0,5242.1,5168.1,108.864,100.632,16.464,True,True,True,True,False,True,True,False,False,0.0,4833.5499,0.0,0.0
359, 2014/09/02,5303.071,5349.621,5351.261,5293.081,5234.4,5224.1,5149.5,101.48,98.575,5.812,True,True,True,True,False,False,False,True,False,0.0,4772.7639,0.0,0.0
360, 2014/09/01,5213.771,5290.371,5290.371,5213.771,5194.6,5209.9,5131.55,94.823,97.848,-6.051,False,False,True,False,True,False,False,True,False,0.0,4692.3939,0.0,0.0
361, 2014/08/29,5141.16,5203.03,5203.03,5136.56,5181.4,5199.6,5114.45,90.979,98.604,-15.252,False,False,True,False,True,False,False,True,False,0.0,4627.044,0.0,0.0
362, 2014/08/28,5189.291,5135.34,5202.411,5120.641,5192.2,5189.9,5098.8,93.642,100.511,-13.738,False,False,True,False,True,False,True,False,False,0.0,4670.3619,0.0,0.0
363, 2014/08/27,5155.331,5193.9,5209.181,5155.331,5210.2,5180.2,5089.6,102.57,102.228,0.684,False,False,True,False,True,False,True,False,False,0.0,4639.7979,0.0,0.0
364, 2014/08/26,5218.4,5150.581,5243.45,5130.98,5213.8,5168.6,5075.65,106.513,102.143,8.74,False,False,True,True,False,False,True,False,False,0.0,4696.56,0.0,0.0
365, 2014/08/25,5270.86,5224.19,5272.94,5208.081,5225.2,5161.9,5062.75,114.406,101.05,26.711,False,False,True,True,False,False,True,False,False,0.0,4743.774,0.0,0.0
366, 2014/08/22,5219.9,5257.88,5265.9,5208.521,5217.8,5146.0,5042.35,115.321,97.711,35.22,False,False,True,True,False,False,True,False,False,0.0,4697.91,0.0,0.0
367, 2014/08/21,5217.821,5224.581,5229.551,5155.981,5187.6,5119.7,5015.2,111.382,93.309,36.147,False,True,True,True,False,False,True,False,False,0.0,4696.0389,0.0,0.0
368, 2014/08/20,5203.301,5212.301,5250.261,5191.031,5150.2,5094.1,4987.25,108.125,88.79,38.669,False,True,True,True,False,False,True,False,False,0.0,4682.9709,0.0,0.0
369, 2014/08/19,5194.221,5206.461,5225.041,5177.291,5123.4,5074.9,4961.35,103.645,83.957,39.376,False,True,True,True,False,False,True,False,False,0.0,4674.7989,0.0,0.0
370, 2014/08/18,5123.281,5187.891,5187.891,5123.281,5098.6,5053.2,4937.55,97.014,79.035,35.958,False,False,True,True,False,False,True,False,False,0.0,4610.9529,0.0,0.0
371, 2014/08/15,5043.381,5106.481,5120.441,5035.821,5074.2,5029.3,4912.3,89.03,74.54,28.98,False,False,True,True,False,False,True,False,False,0.0,4539.0429,0.0,0.0
372, 2014/08/14,5074.231,5038.031,5094.711,5034.321,5051.8,5007.7,4890.5,85.833,70.918,29.832,False,False,True,True,False,False,True,False,False,0.0,4566.8079,0.0,0.0
373, 2014/08/13,5086.981,5078.181,5100.191,5023.331,5038.0,4999.0,4872.0,87.475,67.189,40.572,False,True,True,True,False,False,True,False,False,0.0,4578.2829,0.0,0.0
374, 2014/08/12,5063.281,5082.401,5082.401,5048.391,5026.4,4982.7,4853.4,84.209,62.117,44.184,False,True,True,True,False,False,True,False,False,0.0,4556.9529,0.0,0.0
375, 2014/08/11,5010.161,5065.891,5067.281,5010.161,5007.8,4963.6,4836.7,78.387,56.594,43.585,False,False,True,True,False,False,True,False,False,0.0,4509.1449,0.0,0.0
376, 2014/08/08,4972.42,4994.17,5013.23,4972.42,4984.4,4938.7,4821.0,71.496,51.146,40.699,False,True,True,True,False,False,True,False,False,0.0,4475.178,0.0,0.0
377, 2014/08/07,5025.071,4969.081,5047.291,4968.031,4963.6,4910.7,4806.95,68.962,46.059,45.808,False,False,True,True,False,False,True,False,False,0.0,4522.5639,0.0,0.0
378, 2014/08/06,4973.801,5020.481,5032.231,4954.701,4960.0,4880.4,4793.35,67.281,40.333,53.897,False,False,True,True,False,False,True,False,False,0.0,4476.4209,0.0,0.0
379, 2014/08/05,4951.251,4989.401,4989.401,4920.861,4939.0,4847.8,4779.85,58.923,33.595,50.656,False,False,True,True,False,False,True,False,False,0.0,4456.1259,0.0,0.0
380, 2014/08/04,4901.101,4949.501,4949.501,4891.861,4919.4,4821.9,4772.7,50.563,27.263,46.598,False,False,True,True,False,False,True,False,False,0.0,4410.9909,0.0,0.0
381, 2014/08/01,4930.261,4889.851,4967.841,4886.171,4893.0,4795.3,4766.4,43.219,21.439,43.56,False,True,True,True,False,False,True,False,False,0.0,4437.2349,0.0,0.0
382, 2014/07/31,4908.751,4950.721,4950.721,4896.171,4857.8,4773.3,4764.15,39.29,15.994,46.592,False,True,True,True,False,False,True,False,False,0.0,4417.8759,0.0,0.0
383, 2014/07/30,4890.521,4915.371,4922.901,4882.121,4800.8,4745.0,4759.65,27.506,10.17,34.673,False,True,True,True,False,False,True,False,False,0.0,4401.4689,0.0,0.0
384, 2014/07/29,4820.381,4892.171,4910.281,4812.511,4756.6,4724.1,4756.15,15.665,5.835,19.658,False,True,True,True,False,True,False,True,False,0.0,4338.3429,0.0,0.0
385, 2014/07/28,4732.571,4816.371,4824.641,4732.571,4724.4,4709.8,4753.1,2.686,3.378,-1.385,False,False,True,True,False,False,False,True,False,0.0,4259.3139,0.0,0.0
386, 2014/07/25,4669.831,4713.951,4714.591,4669.831,4697.6,4703.3,4751.95,-6.202,3.551,-19.506,False,False,True,False,True,False,False,True,False,0.0,4202.8479,0.0,0.0
387, 2014/07/24,4694.371,4666.431,4714.941,4621.121,4688.8,4703.2,4753.3,-7.027,5.99,-26.033,False,False,True,False,True,False,False,True,False,0.0,4224.9339,0.0,0.0
388, 2014/07/23,4730.141,4693.431,4748.611,4676.271,4689.2,4706.3,4756.55,-3.139,9.244,-24.766,False,False,True,False,True,False,False,True,False,0.0,4257.1269,0.0,0.0
389, 2014/07/22,4676.521,4731.041,4733.101,4671.321,4691.6,4711.9,4755.0,-0.881,12.339,-26.441,False,False,True,False,True,False,False,True,False,0.0,4208.8689,0.0,0.0
390, 2014/07/21,4680.801,4683.731,4689.531,4646.461,4695.2,4723.5,4753.3,-1.815,15.645,-34.92,False,False,True,False,True,False,False,True,False,0.0,4212.7209,0.0,0.0
391, 2014/07/18,4654.9,4669.831,4698.71,4651.09,4709.0,4737.5,4752.7,1.836,20.01,-36.347,False,False,True,False,True,False,False,True,False,0.0,4189.41,0.0,0.0
392, 2014/07/17,4703.61,4667.88,4704.561,4647.46,4717.6,4755.0,4750.75,7.885,24.553,-33.336,False,False,True,False,True,False,False,True,False,0.0,4233.249,0.0,0.0
393, 2014/07/16,4741.6,4706.24,4758.17,4687.9,4723.4,4774.3,4746.55,15.689,28.72,-26.062,False,False,True,False,True,False,False,True,False,0.0,4267.44,0.0,0.0
394, 2014/07/15,4751.79,4748.45,4764.45,4719.86,4732.2,4788.2,4746.55,21.516,31.978,-20.923,False,False,True,False,True,False,False,True,False,0.0,4276.611,0.0,0.0
395, 2014/07/14,4716.2,4752.61,4752.61,4685.41,4751.8,4796.4,4745.55,24.343,34.593,-20.501,False,False,True,False,True,False,False,True,False,0.0,4244.58,0.0,0.0
396, 2014/07/11,4687.709,4712.54,4729.549,4681.939,4766.0,4800.6,4747.05,27.173,37.156,-19.965,False,False,True,False,True,False,False,True,False,0.0,4218.9381,0.0,0.0
397, 2014/07/10,4743.219,4697.569,4763.969,4688.379,4792.4,4803.4,4748.7,34.47,39.651,-10.362,False,False,True,False,True,False,True,False,False,0.0,4268.8971,0.0,0.0
398, 2014/07/09,4833.169,4749.739,4844.229,4749.739,4825.2,4806.8,4748.5,44.807,40.947,7.72,False,False,True,True,False,False,True,False,False,0.0,4349.8521,0.0,0.0
399, 2014/07/08,4817.759,4846.969,4847.289,4777.389,4844.2,4798.1,4746.35,52.037,39.981,24.11,False,False,True,True,False,False,True,False,False,0.0,4335.9831,0.0,0.0
400, 2014/07/07,4847.679,4822.629,4866.509,4806.749,4841.0,4783.1,4738.55,50.607,36.968,27.279,False,True,True,True,False,False,True,False,False,0.0,4362.9111,0.0,0.0
401, 2014/07/04,4869.58,4845.649,4873.709,4838.459,4835.2,4767.9,4728.5,50.525,33.558,33.935,False,True,True,True,False,False,True,False,False,0.0,4382.622,0.0,0.0
402, 2014/07/03,4839.569,4860.899,4878.659,4827.509,4814.4,4746.5,4718.85,47.342,29.316,36.053,False,True,True,True,False,False,True,False,False,0.0,4355.6121,0.0,0.0
403, 2014/07/02,4833.31,4844.399,4852.68,4797.62,4788.4,4718.8,4708.05,41.038,24.809,32.458,False,True,True,True,False,False,True,False,False,0.0,4349.979,0.0,0.0
404, 2014/07/01,4797.6,4830.74,4834.85,4784.649,4752.0,4704.9,4695.6,34.075,20.752,26.645,False,True,True,True,False,False,True,False,False,0.0,4317.84,0.0,0.0
405, 2014/06/30,4745.51,4794.72,4794.72,4733.04,4725.2,4694.7,4686.8,26.082,17.421,17.321,False,True,True,True,False,True,True,False,False,0.0,4270.959,0.0,0.0
406, 2014/06/27,4736.62,4740.34,4770.47,4722.82,4700.6,4693.5,4679.7,19.168,15.256,7.825,False,False,True,True,False,False,True,False,False,0.0,4262.958,0.0,0.0
407, 2014/06/26,4666.61,4731.82,4733.59,4666.61,4678.6,4694.0,4674.45,15.603,14.278,2.649,False,True,True,False,True,False,False,True,False,0.0,4199.949,0.0,0.0
408, 2014/06/25,4697.45,4662.86,4697.45,4651.0,4649.2,4690.2,4672.3,11.691,13.947,-4.511,False,True,True,False,True,False,False,True,False,0.0,4227.705,0.0,0.0
409, 2014/06/24,4672.05,4696.49,4697.49,4663.73,4657.8,4694.6,4669.7,13.551,14.511,-1.92,False,False,True,False,True,False,False,True,False,0.0,4204.845,0.0,0.0
410, 2014/06/23,4637.84,4671.12,4686.42,4637.84,4664.2,4694.0,4666.15,12.303,14.751,-4.896,False,False,True,False,True,False,False,True,False,0.0,4174.056,0.0,0.0
411, 2014/06/20,4582.82,4631.57,4632.56,4577.18,4686.4,4689.1,4661.85,13.114,15.363,-4.498,False,False,True,False,True,False,True,False,False,0.0,4124.538,0.0,0.0
412, 2014/06/19,4705.54,4583.37,4715.319,4560.24,4709.4,4691.2,4657.15,17.985,15.925,4.12,False,False,True,False,True,False,True,False,False,0.0,4234.986,0.0,0.0
413, 2014/06/18,4728.42,4706.47,4736.04,4703.79,4731.2,4697.3,4654.85,28.849,15.41,26.878,False,False,True,True,False,False,True,False,False,0.0,4255.578,0.0,0.0
414, 2014/06/17,4774.53,4728.66,4774.53,4727.11,4731.4,4686.3,4643.55,29.762,12.051,35.422,False,True,True,True,False,False,True,False,False,0.0,4297.077,0.0,0.0
415, 2014/06/16,4747.15,4781.89,4787.49,4743.23,4723.8,4678.9,4630.35,28.234,7.623,41.223,False,False,True,True,False,False,True,False,False,0.0,4272.435,0.0,0.0
416, 2014/06/13,4690.01,4745.71,4757.88,4685.35,4691.8,4665.9,4616.25,20.454,2.47,35.968,False,True,True,True,False,False,True,False,False,0.0,4221.009,0.0,0.0
417, 2014/06/12,4698.2,4693.72,4715.95,4680.58,4673.0,4654.9,4604.1,13.91,-2.026,31.872,False,True,True,True,False,True,True,False,False,0.0,4228.38,0.0,0.0
418, 2014/06/11,4679.51,4706.57,4712.86,4673.03,4663.4,4654.4,4599.65,10.649,-6.01,33.318,False,False,True,True,False,False,True,False,False,0.0,4211.559,0.0,0.0
419, 2014/06/10,4622.62,4691.19,4691.44,4599.52,4641.2,4644.8,4594.3,5.023,-10.175,30.397,False,False,True,False,True,False,True,False,False,0.0,4160.358,0.0,0.0
420, 2014/06/09,4638.996,4622.076,4658.966,4619.356,4634.0,4638.3,4590.3,-0.664,-13.974,26.621,False,False,True,True,False,False,True,False,False,0.0,4175.0964,0.0,0.0
421, 2014/06/06,4646.076,4652.056,4680.246,4628.966,4640.0,4634.6,4584.0,-0.877,-17.302,32.85,False,False,True,False,True,False,True,False,False,0.0,4181.4684,0.0,0.0
422, 2014/06/05,4591.326,4645.286,4646.366,4578.526,4636.8,4623.1,4578.45,-4.188,-21.408,34.44,False,False,True,False,True,False,True,False,False,0.0,4132.1934,0.0,0.0
423, 2014/06/04,4649.356,4595.686,4649.356,4556.446,4645.4,4612.4,4574.1,-7.665,-25.713,36.098,False,True,True,True,False,False,True,False,False,0.0,4184.4204,0.0,0.0
424, 2014/06/03,4654.146,4655.326,4682.426,4652.496,4648.4,4600.8,4576.55,-6.94,-30.226,46.57,False,False,True,True,False,False,True,False,False,0.0,4188.7314,0.0,0.0
425, 2014/05/30,4630.166,4651.796,4673.596,4601.556,4642.6,4581.8,4573.75,-11.987,-36.047,48.119,False,True,True,True,False,False,True,False,False,0.0,4167.1494,0.0,0.0
426, 2014/05/29,4696.546,4635.396,4704.876,4632.586,4629.2,4566.6,4568.75,-17.895,-42.062,48.333,False,False,True,True,False,False,True,False,False,0.0,4226.8914,0.0,0.0
427, 2014/05/28,4614.596,4688.576,4691.666,4603.656,4609.4,4553.3,4563.35,-23.505,-48.103,49.196,False,True,True,True,False,False,True,False,False,0.0,4153.1364,0.0,0.0
428, 2014/05/27,4617.956,4610.846,4638.996,4600.646,4579.4,4544.9,4552.9,-35.739,-54.253,37.028,False,True,True,True,False,True,True,False,False,0.0,4156.1604,0.0,0.0
429, 2014/05/26,4615.666,4626.206,4630.525,4598.925,4553.2,4543.8,4551.55,-42.919,-58.881,31.925,False,True,True,True,False,False,True,False,False,0.0,4154.0994,0.0,0.0
430, 2014/05/23,4543.826,4584.826,4585.246,4526.986,4521.0,4542.3,4553.7,-53.023,-62.872,19.697,False,True,True,True,False,False,True,False,False,0.0,4089.4434,0.0,0.0
431, 2014/05/22,4546.516,4537.196,4602.006,4534.295,4504.0,4533.4,4560.85,-60.936,-65.334,8.797,False,False,True,False,True,False,True,False,False,0.0,4091.8644,0.0,0.0
432, 2014/05/21,4465.875,4537.456,4537.496,4435.576,4497.2,4533.8,4570.35,-65.298,-66.434,2.271,False,False,True,False,True,False,False,True,False,0.0,4019.2875,0.0,0.0
433, 2014/05/20,4491.976,4479.795,4528.795,4467.755,4510.4,4535.8,4581.1,-69.944,-66.718,-6.452,False,False,True,False,True,False,False,True,False,0.0,4042.7784,0.0,0.0
434, 2014/05/19,4492.226,4465.446,4492.226,4432.706,4534.4,4552.3,4598.3,-68.985,-65.911,-6.147,False,False,True,True,False,False,False,True,False,0.0,4043.0034,0.0,0.0
435, 2014/05/16,4496.465,4499.775,4514.265,4456.485,4563.6,4565.7,4615.9,-65.296,-65.143,-0.307,False,False,True,False,True,False,True,False,False,0.0,4046.8185,0.0,0.0
436, 2014/05/15,4597.465,4503.605,4598.505,4499.245,4562.8,4570.9,4630.9,-63.134,-65.104,3.94,False,True,True,True,False,False,True,False,False,0.0,4137.7185,0.0,0.0
437, 2014/05/14,4597.365,4603.155,4616.265,4582.965,4570.4,4573.4,4646.0,-59.846,-65.597,11.501,False,True,True,False,True,False,True,False,False,0.0,4137.6285,0.0,0.0
438, 2014/05/13,4612.615,4600.145,4632.455,4588.095,4561.2,4560.9,4658.5,-64.915,-67.035,4.24,False,False,True,True,False,False,False,True,False,0.0,4151.3535,0.0,0.0
439, 2014/05/12,4524.215,4610.815,4612.845,4511.035,4570.2,4559.3,4670.05,-70.133,-67.565,-5.137,False,False,True,False,True,True,False,True,False,0.0,4071.7935,0.0,0.0
440, 2014/05/09,4542.355,4496.456,4545.295,4455.826,4567.8,4565.1,4682.55,-76.86,-66.922,-19.876,False,False,True,True,False,False,False,True,False,0.0,4088.1195,0.0,0.0
441, 2014/05/08,4546.125,4541.246,4619.146,4539.396,4579.0,4588.3,4700.0,-72.685,-64.438,-16.494,False,False,True,True,False,False,False,True,False,0.0,4091.5125,0.0,0.0
442, 2014/05/07,4633.036,4558.116,4633.036,4557.166,4576.4,4606.9,4713.4,-70.858,-62.376,-16.965,False,True,True,True,False,False,False,True,False,0.0,4169.7324,0.0,0.0
443, 2014/05/06,4596.656,4645.006,4679.396,4591.906,4560.6,4626.4,4723.55,-69.214,-60.256,-17.917,False,False,True,False,True,False,False,True,False,0.0,4136.9904,0.0,0.0
444, 2014/05/05,4545.266,4598.166,4603.996,4515.166,4548.4,4644.3,4726.4,-74.955,-58.016,-33.878,False,False,True,False,True,False,False,True,False,0.0,4090.7394,0.0,0.0
445, 2014/04/30,4512.766,4552.266,4558.686,4507.335,4562.4,4666.1,4730.65,-76.424,-53.781,-45.285,False,False,True,False,True,False,False,True,False,0.0,4061.4894,0.0,0.0
446, 2014/04/29,4459.276,4528.596,4529.466,4459.276,4597.6,4690.9,4736.95,-72.514,-48.12,-48.786,False,False,True,False,True,False,False,True,False,0.0,4013.3484,0.0,0.0
447, 2014/04/28,4569.986,4478.166,4575.076,4474.156,4637.4,4718.6,4740.3,-64.058,-42.022,-44.071,False,False,True,False,True,False,False,True,False,0.0,4112.9874,0.0,0.0
448, 2014/04/25,4666.456,4584.176,4675.735,4584.176,4692.2,4756.1,4746.9,-47.198,-36.513,-21.37,False,False,True,False,True,False,False,True,False,0.0,4199.8104,0.0,0.0
449, 2014/04/24,4720.285,4669.255,4723.725,4662.485,4740.2,4780.8,4753.35,-35.787,-33.842,-3.889,False,False,True,False,True,False,True,False,False,0.0,4248.2565,0.0,0.0
450, 2014/04/23,4726.555,4728.155,4759.695,4705.625,4769.8,4800.0,4760.45,-29.364,-33.356,7.984,False,False,True,False,True,False,True,False,False,0.0,4253.8995,0.0,0.0
451, 2014/04/22,4751.615,4726.435,4777.945,4654.285,4784.2,4811.7,4763.0,-26.736,-34.354,15.236,False,False,True,False,True,False,True,False,False,0.0,4276.4535,0.0,0.0
452, 2014/04/21,4791.485,4752.885,4851.385,4747.726,4799.8,4819.9,4766.0,-22.817,-36.259,26.882,False,False,True,False,True,False,True,False,False,0.0,4312.3365,0.0,0.0
453, 2014/04/18,4803.706,4824.025,4832.936,4783.136,4820.0,4820.7,4768.4,-20.178,-39.619,38.882,False,False,True,False,True,False,True,False,False,0.0,4323.3354,0.0,0.0
454, 2014/04/17,4811.956,4817.315,4837.346,4810.525,4821.4,4808.5,4762.65,-23.758,-44.479,41.443,False,False,True,False,True,False,True,False,False,0.0,4330.7604,0.0,0.0
455, 2014/04/16,4791.486,4799.906,4821.196,4781.386,4830.2,4795.2,4764.75,-27.299,-49.66,44.721,False,False,True,False,True,False,True,False,False,0.0,4312.3374,0.0,0.0
456, 2014/04/15,4847.216,4804.716,4854.096,4797.366,4839.2,4783.0,4771.4,-29.648,-55.25,51.203,False,False,True,True,False,False,True,False,False,0.0,4362.4944,0.0,0.0
457, 2014/04/14,4825.016,4854.636,4855.056,4822.386,4840.0,4762.0,4777.15,-32.707,-61.65,57.887,False,False,True,True,False,False,True,False,False,0.0,4342.5144,0.0,0.0
458, 2014/04/11,4845.746,4830.506,4845.746,4800.216,4821.4,4737.7,4776.15,-41.216,-68.886,55.339,False,True,True,True,False,False,True,False,False,0.0,4361.1714,0.0,0.0
459, 2014/04/10,4849.326,4861.786,4880.406,4840.276,4795.6,4725.9,4777.8,-49.022,-75.803,53.563,False,True,True,True,False,False,True,False,False,0.0,4364.3934,0.0,0.0
460, 2014/04/09,4814.366,4844.376,4860.316,4814.366,4760.2,4720.9,4774.4,-61.457,-82.499,42.084,False,True,True,True,False,True,True,False,False,0.0,4332.9294,0.0,0.0
461, 2014/04/08,4741.476,4809.476,4812.476,4731.206,4726.8,4714.3,4772.85,-74.661,-87.759,26.197,False,False,True,True,False,False,True,False,False,0.0,4267.3284,0.0,0.0
462, 2014/04/04,4693.556,4761.036,4761.416,4680.326,4684.0,4712.1,4773.3,-86.875,-91.034,8.318,False,True,True,False,True,False,False,True,False,0.0,4224.2004,0.0,0.0
463, 2014/04/03,4691.026,4701.686,4738.356,4678.996,4654.0,4716.1,4785.0,-96.269,-92.074,-8.39,False,True,True,False,True,False,False,True,False,0.0,4221.9234,0.0,0.0
464, 2014/04/02,4679.746,4684.206,4701.556,4670.136,4656.2,4716.8,4800.95,-100.815,-91.025,-19.58,False,False,True,False,True,False,False,True,False,0.0,4211.7714,0.0,0.0
465, 2014/04/01,4590.676,4678.186,4678.686,4588.946,4681.6,4734.3,4819.0,-103.372,-88.577,-29.59,False,False,True,False,True,False,False,True,False,0.0,4131.6084,0.0,0.0
466, 2014/03/31,4606.516,4595.016,4638.726,4572.166,4701.8,4759.8,4837.6,-104.519,-84.878,-39.281,False,False,True,False,True,False,False,True,False,0.0,4145.8644,0.0,0.0
467, 2014/03/28,4702.476,4610.316,4719.146,4598.326,4740.2,4792.3,4862.75,-95.995,-79.968,-32.053,False,False,True,True,False,False,False,True,False,0.0,4232.2284,0.0,0.0
468, 2014/03/27,4806.066,4713.436,4806.066,4713.436,4778.2,4814.6,4883.65,-85.276,-75.962,-18.628,False,True,True,False,True,False,False,True,False,0.0,4325.4594,0.0,0.0
469, 2014/03/26,4789.156,4810.626,4820.676,4781.536,4777.4,4829.7,4895.1,-80.854,-73.633,-14.442,False,False,True,False,True,False,False,True,False,0.0,4310.2404,0.0,0.0
